eco	name	fen	moves
A10	English Opening: Porcupine Variation	rnbqkb1r/ppppp1pp/5n2/8/2P1p1P1/2N5/PP1P1P1P/R1BQKBNR b KQkq -	c2c4 f7f5 b1c3 g8f6 e2e4 f5e4 g2g4
A10	English Opening: Wade Gambit	rnbqkbnr/ppppp1pp/8/5p2/2P3P1/8/PP1PPP1P/RNBQKBNR b KQkq -	c2c4 f7f5 g2g4
A10	English Opening: Zilbermints Gambit	rnbqkbnr/pppp1p1p/8/4p1p1/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	c2c4 g7g5 d2d4 e7e5
A10	King's Indian Defense: Semi-Classical Variation, Exchange Variation	r1bq1rk1/pppn1pbp/5np1/4p3/2P5/2N1PN2/PP2BPPP/R1BQ1RK1 w - -	c2c4 g7g6 b1c3 f8g7 e2e3 g8f6 d2d4 e8g8 g1f3 d7d6 f1e2 b8d7 e1g1 e7e5 d4e5 d6e5
A10	Modern Defense: Averbakh Variation, Pseudo-Sämisch	rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/4BP2/PP4PP/RN1QKBNR b KQkq -	c2c4 g7g6 e2e4 f8g7 d2d4 d7d6 c1e3 g8f6 f2f3
A10	Modern Defense: Neo-Modern Defense	rnbqk1nr/pppp1pbp/6p1/4p3/2PPP3/8/PP3PPP/RNBQKBNR w KQkq -	c2c4 g7g6 e2e4 f8g7 d2d4 e7e5
A11	English Opening: Caro-Kann Defensive System	rnbqkbnr/pp1ppppp/2p5/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq -	c2c4 c7c6
A12	Réti Opening: Anglo-Slav Variation, Bled Variation	rnbqkb1r/pp2pp1p/2p2np1/3p4/2P5/1P3N2/PB1PPPPP/RN1QKB1R w KQkq -	g1f3 d7d5 b2b3 g8f6 c1b2 g7g6 c2c4 c7c6
A12	Réti Opening: Anglo-Slav Variation, Bogoljubov Variation	rnbqkbnr/pp2pppp/2p5/3p4/2P5/1P3N2/P2PPPPP/RNBQKB1R b KQkq -	g1f3 d7d5 c2c4 c7c6 b2b3
A12	Réti Opening: Anglo-Slav Variation, Bogoljubov Variation	rn1qkbnr/pp2pppp/2p5/3p4/2P3b1/1P3N2/P2PPPPP/RNBQKB1R w KQkq -	g1f3 d7d5 c2c4 c7c6 b2b3 c8g4
A12	Réti Opening: Anglo-Slav Variation, Bogoljubov Variation	rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/1P3N2/PB1PPPPP/RN1QKB1R b KQkq -	g1f3 g8f6 c2c4 c7c6 b2b3 d7d5 c1b2
A12	Réti Opening: Anglo-Slav Variation, Capablanca Variation	rn1qkb1r/pp2pppp/2p2n2/3p4/2P3b1/1P3N2/PB1PPPPP/RN1QKB1R w KQkq -	c2c4 g8f6 g1f3 c7c6 b2b3 d7d5 c1b2 c8g4
A12	Réti Opening: Anglo-Slav Variation, London Defensive System	rn1qkb1r/pp2pppp/2p2n2/3p1b2/2P5/1P3NP1/P2PPP1P/RNBQKB1R w KQkq -	c2c4 g8f6 g2g3 c7c6 g1f3 d7d5 b2b3 c8f5
A12	Réti Opening: Anglo-Slav Variation, New York System	rn1qkb1r/pp2pppp/2p2n2/3p1b2/2P5/1P3N2/PB1PPPPP/RN1QKB1R w KQkq -	g1f3 g8f6 c2c4 c7c6 b2b3 d7d5 c1b2 c8f5
A12	Réti Opening: Anglo-Slav Variation, Torre System	rn1qkb1r/pp2pppp/2p2n2/3p4/2P3b1/1P3NP1/P2PPP1P/RNBQKB1R w KQkq -	c2c4 g8f6 g2g3 c7c6 g1f3 d7d5 b2b3 c8g4
A13	English Opening: Agincourt Defense	rnbqkbnr/pppp1ppp/4p3/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq -	c2c4 e7e6
A13	English Opening: Agincourt Defense	rnbqkbnr/pppp1ppp/4p3/8/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq -	c2c4 e7e6 g1f3
A13	English Opening: Agincourt Defense	rnbqkbnr/ppp2ppp/4p3/3p4/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq -	c2c4 e7e6 g1f3 d7d5
A13	English Opening: Agincourt Defense, Bogoljubov Defense	rnbqk2r/ppp2ppp/3bpn2/3p4/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq -	g1f3 g8f6 c2c4 e7e6 g2g3 d7d5 f1g2 f8d6
A13	English Opening: Agincourt Defense, Catalan Defense	rn1qkbnr/pbp2ppp/1p2p3/3p4/2P5/5NP1/PP1PPPBP/RNBQ1RK1 b kq -	g1f3 d7d5 c2c4 e7e6 g2g3 b7b6 f1g2 c8b7 e1g1
A13	English Opening: Agincourt Defense, Catalan Defense	rnbqkbnr/pp3ppp/4p3/2pp4/2P5/5NP1/PP1PPP1P/RNBQKB1R w KQkq -	g1f3 d7d5 c2c4 e7e6 g2g3 c7c5
A13	English Opening: Agincourt Defense, Catalan Defense Accepted	rnbqkb1r/ppp2ppp/4pn2/8/2p5/5NP1/PP1PPPBP/RNBQK2R w KQkq -	g1f3 g8f6 c2c4 e7e6 g2g3 d7d5 f1g2 d5c4
A13	English Opening: Agincourt Defense, Catalan Defense, Semi-Slav Defense	rnbqkb1r/pp3ppp/2p1pn2/3p4/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq -	g1f3 g8f6 c2c4 e7e6 g2g3 d7d5 f1g2 c7c6
A13	English Opening: Agincourt Defense, Kurajica Defense	rnbqkbnr/pp3ppp/2p1p3/3p4/2P5/5NP1/PP1PPP1P/RNBQKB1R w KQkq -	g1f3 d7d5 c2c4 e7e6 g2g3 c7c6
A13	English Opening: Agincourt Defense, Tarrasch Defense	r1bqk2r/pp2bppp/2n1pn2/2pp4/2P5/1P3NP1/P2PPPBP/RNBQ1RK1 w kq -	g1f3 g8f6 c2c4 e7e6 g2g3 d7d5 b2b3 c7c5 f1g2 b8c6 e1g1 f8e7
A13	English Opening: Agincourt Defense, Wimpy System	rnbqkb1r/pp3ppp/4pn2/2pp4/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq -	g1f3 g8f6 c2c4 e7e6 b2b3 d7d5 c1b2 c7c5 e2e3
A13	English Opening: Neo-Catalan	rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/5NP1/PP1PPP1P/RNBQKB1R w KQkq -	g1f3 g8f6 c2c4 e7e6 g2g3 d7d5
A13	English Opening: Neo-Catalan Declined	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq -	g1f3 g8f6 c2c4 e7e6 g2g3 d7d5 f1g2 f8e7
A13	English Opening: Romanishin Gambit	rnbqkb1r/2pp1ppp/p3pn2/1p6/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq -	g1f3 g8f6 c2c4 e7e6 g2g3 a7a6 f1g2 b7b5
A13	Horwitz Defense: Zilbermints Gambit	rnbqkbnr/pppp1ppp/8/4p3/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	c2c4 e7e6 d2d4 e6e5
A14	English Opening: Agincourt Defense, Keres Defense	r1bqk2r/pp2bppp/2n1p3/2pn4/8/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq -	c2c4 c7c5 g1f3 g8f6 b1c3 e7e6 g2g3 d7d5 c4d5 f6d5 f1g2 b8c6 e1g1 f8e7
A14	English Opening: Agincourt Defense, Neo-Catalan Declined	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/5NP1/PP1PPPBP/RNBQ1RK1 b kq -	g1f3 g8f6 c2c4 e7e6 g2g3 d7d5 f1g2 f8e7 e1g1
A14	Réti Opening: Anglo-Slav Variation, Bogoljubov Variation, Stonewall Line	rnbq1rk1/pp2bppp/2p1pn2/3p4/2P5/1P3NP1/PB1PPPBP/RN1Q1RK1 b - -	g1f3 d7d5 c2c4 e7e6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 b2b3 c7c6 c1b2
A15	English Opening: Anglo-Indian Defense	rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq -	c2c4 g8f6
A15	English Opening: Anglo-Indian Defense, Anti-Anti-Grünfeld	rnbqk2r/ppppppbp/5np1/8/2P1P3/2N2N2/PP1P1PPP/R1BQKB1R b KQkq -	g1f3 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4
A15	English Opening: Anglo-Indian Defense, King's Indian Formation	rnbqkb1r/pppppp1p/5np1/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq -	g1f3 g8f6 c2c4 g7g6
A15	English Opening: Anglo-Indian Defense, King's Indian Formation, Double Fianchetto	rn1qkb1r/pbpppp1p/1p3np1/8/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq -	g1f3 g8f6 c2c4 b7b6 g2g3 c8b7 f1g2 g7g6
A15	English Opening: Anglo-Indian Defense, King's Knight Variation	rnbqkb1r/pppppppp/5n2/8/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq -	g1f3 g8f6 c2c4
A15	English Opening: Anglo-Indian Defense, Old Indian Formation	rnbqkb1r/ppp1pppp/3p1n2/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq -	g1f3 g8f6 c2c4 d7d6
A15	English Opening: Anglo-Indian Defense, Queen's Indian Formation	rnbqkb1r/p1pppppp/1p3n2/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq -	g1f3 g8f6 c2c4 b7b6
A15	English Opening: Anglo-Indian Defense, Queen's Indian Formation	rn1qkb1r/pbpp1ppp/1p2pn2/8/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq -	g1f3 g8f6 c2c4 e7e6 g2g3 b7b6 f1g2 c8b7
A15	English Opening: Anglo-Indian Defense, Romanishin Variation	rnbqkb1r/1ppp1ppp/p3pn2/8/2P5/5NP1/PP1PPP1P/RNBQKB1R w KQkq -	g1f3 g8f6 c2c4 e7e6 g2g3 a7a6
A15	English Opening: Anglo-Indian Defense, Scandinavian Defense	rnbqkb1r/ppp1pppp/5n2/3p4/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq -	g1f3 g8f6 c2c4 d7d5
A15	English Opening: Anglo-Indian Defense, Scandinavian Defense, Exchange Variation	rnbqkb1r/ppp1pppp/8/3n4/8/5N2/PP1PPPPP/RNBQKB1R w KQkq -	g1f3 g8f6 c2c4 d7d5 c4d5 f6d5
A15	English Opening: Anglo-Indian Defense, Slav Formation	rnbqkb1r/pp1ppp1p/2p2np1/8/2P5/5NP1/PP1PPP1P/RNBQKB1R w KQkq -	g1f3 g8f6 c2c4 g7g6 g2g3 c7c6
A15	English Orangutan	rnbqkb1r/pppppppp/5n2/8/1PP5/8/P2PPPPP/RNBQKBNR b KQkq -	c2c4 g8f6 b2b4
A15	Polish Opening: King's Indian Variation, Sokolsky Attack	rnbq1rk1/ppp1ppbp/3p1np1/8/1PPP4/4PN2/PB3PPP/RN1QKB1R b KQ -	g1f3 g8f6 c2c4 g7g6 b2b4 f8g7 c1b2 e8g8 e2e3 d7d6 d2d4
A16	English Opening: Anglo-Grünfeld Defense	rnbqkb1r/ppp1pppp/5n2/3p4/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq -	c2c4 g8f6 b1c3 d7d5
A16	English Opening: Anglo-Grünfeld Defense, Korchnoi Variation	rnbqk2r/ppp2pbp/6p1/3np3/8/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -	g1f3 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 g2g3 f8g7 f1g2 e7e5
A16	English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation	rnbqkb1r/ppp1pppp/8/3n4/8/2N2N2/PP1PPPPP/R1BQKB1R b KQkq -	c2c4 g8f6 b1c3 d7d5 c4d5 f6d5 g1f3
A16	English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation	rnbqkb1r/ppp1pp1p/1n4p1/8/8/2N3P1/PP1PPPBP/R1BQK1NR w KQkq -	c2c4 g8f6 b1c3 d7d5 c4d5 f6d5 g2g3 g7g6 f1g2 d5b6
A16	English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation	rnbqkb1r/ppp1pp1p/6p1/8/8/2n3P1/PP1PPPBP/R1BQK1NR w KQkq -	c2c4 g8f6 b1c3 d7d5 c4d5 f6d5 g2g3 g7g6 f1g2 d5c3
A16	English Opening: Anglo-Indian Defense, Queen's Knight Variation	rnbqkb1r/pppppppp/5n2/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq -	c2c4 g8f6 b1c3
A17	English Opening: Anglo-Indian Defense, Hedgehog System	rnbqkb1r/pppp1ppp/4pn2/8/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq -	c2c4 g8f6 b1c3 e7e6
A17	English Opening: Anglo-Indian Defense, Nimzo-English	rnbqk2r/pppp1ppp/4pn2/8/1bP5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq -	g1f3 g8f6 c2c4 e7e6 b1c3 f8b4
A17	English Opening: Anglo-Indian Defense, Queen's Indian Formation	rnbqkb1r/p1pp1ppp/1p2pn2/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq -	c2c4 g8f6 b1c3 e7e6 g1f3 b7b6
A17	English Opening: Anglo-Indian Defense, Queen's Indian Variation	rn1qkb1r/pbpp1ppp/1p2pn2/8/2P1P3/2NB1N2/PP1P1PPP/R1BQK2R b KQkq -	c2c4 g8f6 b1c3 e7e6 g1f3 b7b6 e2e4 c8b7 f1d3
A17	English Opening: Anglo-Indian Defense, Zvjaginsev-Krasenkow Attack	rnbqk2r/pppp1ppp/4pn2/8/1bP3P1/2N2N2/PP1PPP1P/R1BQKB1R b KQkq -	c2c4 g8f6 b1c3 e7e6 g1f3 f8b4 g2g4
A18	English Opening: Mikenas-Carls Variation	rnbqkb1r/pppp1ppp/4pn2/8/2P1P3/2N5/PP1P1PPP/R1BQKBNR b KQkq -	c2c4 g8f6 b1c3 e7e6 e2e4
A18	English Opening: Mikenas-Carls Variation	r1bqkb1r/pppp1ppp/2n1pn2/8/2P1P3/2N5/PP1P1PPP/R1BQKBNR w KQkq -	c2c4 g8f6 b1c3 e7e6 e2e4 b8c6
A18	English Opening: Mikenas-Carls Variation	rnbqkb1r/ppp2ppp/4pn2/3pP3/2P5/2N5/PP1P1PPP/R1BQKBNR b KQkq -	c2c4 g8f6 b1c3 e7e6 e2e4 d7d5 e4e5
A19	English Opening: Anglo-Indian Defense, Flohr-Mikenas-Carls Variation, Nei Gambit	rnbqkbnr/pp1p1ppp/4p3/2p1P3/2P5/2N5/PP1P1PPP/R1BQKBNR w KQkq -	c2c4 g8f6 b1c3 e7e6 e2e4 c7c5 e4e5 f6g8
A19	English Opening: Mikenas-Carls, Sicilian	rnbqkb1r/pp1p1ppp/4pn2/2p5/2P1P3/2N5/PP1P1PPP/R1BQKBNR w KQkq -	c2c4 g8f6 b1c3 e7e6 e2e4 c7c5
A20	English Opening: Drill Variation	rnbqkbnr/pppp1pp1/8/4p2p/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq -	c2c4 e7e5 g2g3 h7h5
A20	English Opening: King's English Variation	rnbqkbnr/pppp1ppp/8/4p3/2P5/8/PP1PPPPP/RNBQKBNR w KQkq -	c2c4 e7e5
A20	English Opening: King's English Variation, Kahiko-Hula Gambit	rnbqkb1r/pppp1ppp/5n2/8/2P2p2/4PN2/PP1P2PP/RNBQKB1R b KQkq -	c2c4 e7e5 e2e3 g8f6 f2f4 e5f4 g1f3
A20	English Opening: King's English Variation, Nimzowitsch Variation	rnbqkbnr/pppp1ppp/8/4p3/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq -	c2c4 e7e5 g1f3
A20	English Opening: King's English Variation, Nimzowitsch-Flohr Variation	rnbqkbnr/pppp1ppp/8/8/2P1p3/5N2/PP1PPPPP/RNBQKB1R w KQkq -	c2c4 e7e5 g1f3 e5e4
A21	English Opening: King's English Variation	rnbqkbnr/ppp2ppp/3p4/4p3/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq -	c2c4 e7e5 b1c3 d7d6 g1f3
A21	English Opening: King's English Variation, Keres Defense	rnbqkbnr/pp3ppp/2pp4/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq -	c2c4 e7e5 b1c3 d7d6 g2g3 c7c6
A21	English Opening: King's English Variation, Kramnik-Shirov Counterattack	rnbqk1nr/pppp1ppp/8/4p3/1bP5/2N5/PP1PPPPP/R1BQKBNR w KQkq -	c2c4 e7e5 b1c3 f8b4
A21	English Opening: King's English Variation, Reversed Sicilian	rnbqkbnr/pppp1ppp/8/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq -	c2c4 e7e5 b1c3
A21	English Opening: King's English Variation, Smyslov Defense	rn1qkbnr/ppp2ppp/3p4/4p3/2P3b1/2N2N2/PP1PPPPP/R1BQKB1R w KQkq -	c2c4 e7e5 b1c3 d7d6 g1f3 c8g4
A21	English Opening: King's English Variation, Troger Defense	r2qkbnr/ppp2ppp/2npb3/4p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq -	c2c4 e7e5 b1c3 b8c6 g2g3 d7d6 f1g2 c8e6
A22	English Opening: Carls-Bremen System	rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR b KQkq -	c2c4 e7e5 b1c3 g8f6 g2g3
A22	English Opening: King's English Variation, Bellon Gambit	rnbqkb1r/p1pp1ppp/5n2/1p4N1/2P1p3/2N5/PP1PPPPP/R1BQKB1R w KQkq -	c2c4 e7e5 b1c3 g8f6 g1f3 e5e4 f3g5 b7b5
A22	English Opening: King's English Variation, Two Knights Variation	rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq -	c2c4 e7e5 b1c3 g8f6
A22	English Opening: King's English Variation, Two Knights Variation, Reversed Dragon	rnbqkb1r/ppp2ppp/5n2/3pp3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq -	c2c4 e7e5 b1c3 g8f6 g2g3 d7d5
A22	English Opening: King's English Variation, Two Knights Variation, Smyslov System	rnbqk2r/pppp1ppp/5n2/4p3/1bP5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq -	c2c4 e7e5 b1c3 g8f6 g2g3 f8b4
A22	English Opening: King's English, Erbenheimer Gambit	rnbqkb1r/pppp1ppp/8/6N1/2P1p1n1/2N5/PP1PPPPP/R1BQKB1R w KQkq -	c2c4 e7e5 b1c3 g8f6 g1f3 e5e4 f3g5 f6g4
A22	English Opening: King's English, Mazedonisch	rnbqkb1r/pppp1ppp/5n2/4p3/2P2P2/2N5/PP1PP1PP/R1BQKBNR b KQkq -	c2c4 e7e5 b1c3 g8f6 f2f4
A23	English Opening: King's English Variation, Two Knights Variation, Keres Variation	rnbqkb1r/pp1p1ppp/2p2n2/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq -	c2c4 e7e5 b1c3 g8f6 g2g3 c7c6
A24	English Opening: King's English Variation, Two Knights Variation, Fianchetto Line	rnbqkb1r/pppp1p1p/5np1/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq -	c2c4 e7e5 b1c3 g8f6 g2g3 g7g6
A25	English Opening: Closed, Taimanov Variation	r1bqk2r/pppp1pbp/2n3pn/4p3/2P5/2N3P1/PP1PPPBP/1RBQK1NR w Kkq -	c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 a1b1 g8h6 f1g2 f8g7
A25	English Opening: Closed, Taimanov Variation	r1bqk2r/ppp2pbp/2np2pn/4p3/2P5/2N1P1P1/PP1PNPBP/R1BQK2R w KQkq -	c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 e2e3 d7d6 g1e2 g8h6
A25	English Opening: King's English Variation, Bremen-Hort Variation	r2qk1nr/ppp2pbp/2npb1p1/4p3/2P5/2N1P1P1/PP1PNPBP/R1BQK2R w KQkq -	c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 e2e3 d7d6 g1e2 c8e6
A25	English Opening: King's English Variation, Closed System	r1bqk1nr/pppp1pbp/2n3p1/4p3/2P5/2NP2P1/PP2PPBP/R1BQK1NR b KQkq -	c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3
A25	English Opening: King's English Variation, Hungarian Attack	r1bqk1nr/pppp1pbp/2n3p1/4p3/2P5/2N3P1/PP1PPPBP/1RBQK1NR b Kkq -	c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 a1b1
A25	English Opening: King's English Variation, Reversed Closed Sicilian	r1bqkbnr/pppp1ppp/2n5/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq -	c2c4 e7e5 b1c3 b8c6
A25	English Opening: King's English Variation, Taimanov Variation	r1bqk1nr/pppp1pbp/2n3p1/4p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq -	c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7
A26	English Opening: King's English Variation, Botvinnik System	r1bqk1nr/ppp2pbp/2np2p1/4p3/2P1P3/2NP2P1/PP3PBP/R1BQK1NR b KQkq -	c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 e2e4
A26	English Opening: King's English Variation, Closed System, Full Symmetry	r1bqk1nr/ppp2pbp/2np2p1/4p3/2P5/2NP2P1/PP2PPBP/R1BQK1NR w KQkq -	c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6
A27	English Opening: King's English Variation, Three Knights System	r1bqkbnr/pppp1ppp/2n5/4p3/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq -	c2c4 e7e5 b1c3 b8c6 g1f3
A28	English Opening: Four Knights System, Nimzowitsch Variation	r1bqkb1r/pppp1ppp/2n2n2/4p3/2P1P3/2N2N2/PP1P1PPP/R1BQKB1R b KQkq -	c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 e2e4
A28	English Opening: King's English Variation, Four Knights Variation	r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq -	c2c4 e7e5 b1c3 g8f6 g1f3 b8c6
A28	English Opening: King's English Variation, Four Knights Variation	r1bqk2r/pppp1pp1/5n1p/4n3/2PN3B/2P5/P3PPPP/R2QKB1R w KQkq -	c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 d2d4 e5d4 f3d4 f8b4 c1g5 h7h6 g5h4 b4c3 b2c3 c6e5
A28	English Opening: King's English Variation, Four Knights Variation, Bradley Beach Variation	r1bqkb1r/pppp1ppp/2n2n2/8/2PPp3/2N2N2/PP2PPPP/R1BQKB1R w KQkq -	c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 d2d4 e5e4
A28	English Opening: King's English Variation, Four Knights Variation, Flexible Line	r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2NP1N2/PP2PPPP/R1BQKB1R b KQkq -	c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 d2d3
A28	English Opening: King's English Variation, Four Knights Variation, Korchnoi Line	r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/P1N2N2/1P1PPPPP/R1BQKB1R b KQkq -	c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 a2a3
A28	English Opening: King's English Variation, Four Knights Variation, Quiet Line	r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2N1PN2/PP1P1PPP/R1BQKB1R b KQkq -	c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 e2e3
A28	English Opening: King's English Variation, Four Knights Variation, Quiet Line	r1bqk2r/pppp1ppp/2n2n2/4p3/2P5/2b1PN2/PPQP1PPP/R1B1KB1R w KQkq -	c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 e2e3 f8b4 d1c2 b4c3
A28	English Opening: King's English Variation, Four Knights Variation, Quiet Line	r1bqr1k1/pppp1ppp/2n2n2/3NpQ2/1bP5/4PN2/PP1P1PPP/R1B1KB1R b KQ -	c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 e2e3 f8b4 d1c2 e8g8 c3d5 f8e8 c2f5
A29	English Opening: King's English Variation, Four Knights Variation, Fianchetto Line	r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2N2NP1/PP1PPP1P/R1BQKB1R b KQkq -	c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 g2g3
A30	English Opening: Symmetrical Variation	rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq -	c2c4 c7c5
A30	English Opening: Symmetrical Variation, Hedgehog Defense	rn1qk2r/pb1pbppp/1p2pn2/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq -	g1f3 g8f6 c2c4 c7c5 b1c3 e7e6 g2g3 b7b6 f1g2 c8b7 e1g1 f8e7
A30	English Opening: Symmetrical Variation, Napolitano Gambit	rnbqkb1r/pp1ppppp/5n2/2p5/1PP5/5N2/P2PPPPP/RNBQKB1R b KQkq -	c2c4 c7c5 g1f3 g8f6 b2b4
A30	English Opening: Symmetrical, Hedgehog, Flexible Formation	r2qk2r/1b1nbppp/pp1ppn2/8/2PQ4/1PN2NP1/P3PPBP/R1BR2K1 w kq -	g1f3 c7c5 c2c4 g8f6 b1c3 e7e6 g2g3 b7b6 f1g2 c8b7 e1g1 f8e7 d2d4 c5d4 d1d4 d7d6 f1d1 a7a6 b2b3 b8d7
A30	English Opening: Wing Gambit	rnbqkbnr/pp1ppppp/8/2p5/1PP5/8/P2PPPPP/RNBQKBNR b KQkq -	c2c4 c7c5 b2b4
A31	English Opening: Symmetrical Variation, Anti-Benoni Variation	rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq -	d2d4 g8f6 c2c4 c7c5 g1f3
A32	English Opening: Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense	rnbqkb1r/pp1p1ppp/4pn2/8/2PN4/8/PP2PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 c2c4 c7c5 g1f3 c5d4 f3d4 e7e6
A33	English Opening: Symmetrical Variation, Anti-Benoni Variation, Geller Variation	r1b1kb1r/pp1p1ppp/1qn1pn2/8/2PN4/2N3P1/PP2PP1P/R1BQKB1R w KQkq -	g1f3 g8f6 c2c4 c7c5 b1c3 b8c6 d2d4 c5d4 f3d4 e7e6 g2g3 d8b6
A33	English Opening: Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense	r1bqkb1r/pp1p1ppp/2n1pn2/8/2PN4/2N5/PP2PPPP/R1BQKB1R w KQkq -	g1f3 g8f6 c2c4 c7c5 b1c3 b8c6 d2d4 c5d4 f3d4 e7e6
A34	English Opening: Symmetrical Variation, Fianchetto Variation	rnbqkb1r/pp1ppppp/5n2/2p5/2P5/2N3P1/PP1PPP1P/R1BQKBNR b KQkq -	c2c4 g8f6 b1c3 c7c5 g2g3
A34	English Opening: Symmetrical Variation, Normal Variation	rnbqkbnr/pp1ppppp/8/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq -	c2c4 c7c5 b1c3
A34	English Opening: Symmetrical Variation, Rubinstein Variation	rnbqkb1r/ppn1pppp/8/2p5/8/2N3P1/PP1PPPBP/R1BQK1NR w KQkq -	c2c4 g8f6 b1c3 c7c5 g2g3 d7d5 c4d5 f6d5 f1g2 d5c7
A34	English Opening: Symmetrical Variation, Three Knights Variation	rnbqkb1r/pp2pppp/8/2pn4/8/2N2N2/PP1PPPPP/R1BQKB1R w KQkq -	g1f3 g8f6 c2c4 c7c5 b1c3 d7d5 c4d5 f6d5
